secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
688166.XSHG,688166,博瑞医药,XSHG,2019-11-08,12.71,12.71,27.77,33.3,27.13,30.61,26197930.0,779501168.0,42202.0,0.7087,0.9983959198000001,1131483345.0,12550100000.0,1.4083,127.2261,147.6012,15.0562,1.0,29.754,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-11,30.61,30.61,30.2,33.5,30.1,32.41,15148036.0,483083644.0,13267.0,0.4098,0.9983959198000001,1198019445.0,13288100000.0,0.0588,134.7075,156.2808,15.9416,1.0,31.891,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-12,32.41,32.41,31.6,31.6,28.06,28.21,11021466.0,320246681.0,10167.0,0.2982,0.9983959198000001,1042768545.0,11566100000.0,-0.1296,117.2508,136.0284,13.8757,1.0,29.057,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-13,28.21,28.21,28.2,29.28,27.51,28.68,6307804.0,180360032.0,5278.0,0.1706,0.9983959198000001,1060141860.0,11758800000.0,0.0167,119.2043,138.2947,14.1069,1.0,28.593000000000004,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-14,28.68,28.68,28.2,30.5,27.86,28.58,6299110.0,185045178.0,5317.0,0.1704,0.9983959198000001,1056445410.0,11717800000.0,-0.0035,118.7887,137.8125,14.0577,1.0,29.375999999999998,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-15,28.58,28.58,28.04,30.04,26.22,29.49,10542524.0,291126695.0,10023.0,0.2852,0.9983959198000001,1090083105.0,12090900000.0,0.0318,122.571,142.2005,14.5053,1.0,27.615,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-18,29.49,29.49,28.85,30.47,28.51,29.25,4369563.0,128571413.0,3797.0,0.1182,0.9983959198000001,1081211625.0,11992500000.0,-0.0081,121.5734,141.0433,14.3873,1.0,29.424,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-19,29.25,29.25,29.5,30.44,29.03,30.2,3746665.0,112089265.0,3460.0,0.1014,0.9983959198000001,1116327900.0,12382000000.0,0.0325,125.522,145.6242,14.8545,1.0,29.916999999999998,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-20,30.2,30.2,29.8,31.26,29.11,30.8,3784160.0,113914883.0,3685.0,0.1024,0.9983959198000001,1138506600.0,12628000000.0,0.0199,128.0158,148.5173,15.1497,1.0,30.103,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-21,30.8,30.8,30.45,33.7,30.45,31.68,5457479.0,175690021.0,5748.0,0.1476,0.9983959198000001,1171035360.0,12988800000.0,0.0286,131.6734,152.7607,15.5825,1.0,32.193000000000005,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-22,31.68,31.68,32.11,32.11,29.5,30.21,4164021.0,127540122.0,4370.0,0.1126,0.9983959198000001,1116697545.0,12386100000.0,-0.0464,125.5635,145.6724,14.8594,1.0,30.629,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-25,30.21,30.21,30.0,30.15,28.3,28.63,4417830.0,127491364.0,3718.0,0.1195,0.9983959198000001,1058293635.0,11738300000.0,-0.0523,118.9965,138.0536,14.0823,1.0,28.858,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-26,28.63,28.63,28.7,28.95,27.27,27.4,2469410.0,68883493.0,2250.0,0.0668,0.9983959198000001,1012827300.0,11234000000.0,-0.043,113.8842,132.1226,13.4773,1.0,27.895,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-27,27.4,27.4,27.45,28.12,27.45,27.62,1487102.0,41426072.0,1559.0,0.0402,0.9983959198000001,1020959490.0,11324200000.0,0.008,114.7986,133.1834,13.5855,1.0,27.857,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-28,27.62,27.62,27.8,29.43,27.35,28.42,2852899.0,81364814.0,2750.0,0.0772,0.9983959198000001,1050531090.0,11652200000.0,0.028999999999999998,118.1237,137.041,13.979000000000001,1.0,28.52,
688166.XSHG,688166,博瑞医药,XSHG,2019-11-29,28.42,28.42,28.22,28.97,27.03,27.76,2368996.0,66438735.0,2624.0,0.0641,0.9983959198000001,1026134520.0,11381600000.0,-0.0232,115.3805,133.8585,13.6544,1.0,28.045,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-02,27.76,27.76,27.41,27.66,27.05,27.52,1608085.0,43974251.0,1824.0,0.0435,0.9983959198000001,1017263040.0,11283200000.0,-0.0086,114.3829,132.7012,13.5363,1.0,27.346,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-03,27.52,27.52,27.47,27.47,26.55,26.8,1370203.0,36860297.0,1540.0,0.0371,0.9983959198000001,990648600.0,10988000000.0,-0.0262,111.3904,129.2294,13.1822,1.0,26.901,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-04,26.8,26.8,26.59,28.16,26.59,27.7,1760984.0,48213416.0,2054.0,0.0476,0.9983959198000001,1023916650.0,11357000000.0,0.0336,115.1311,133.5692,13.6249,1.0,27.379,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-05,27.7,27.7,27.55,28.09,27.55,27.88,1268748.0,35293104.0,1649.0,0.0343,0.9983959198000001,1030570260.0,11430800000.0,0.0065,115.8792,134.4371,13.7134,1.0,27.816999999999997,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-06,27.88,27.88,28.0,29.16,27.98,28.67,1826476.0,52259423.0,2576.0,0.0494,0.9983959198000001,1059772215.0,11754700000.0,0.0283,119.1627,138.2465,14.102,1.0,28.612,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-09,28.67,28.67,28.99,29.25,28.28,29.13,1495169.0,43052538.0,1582.0,0.0404,0.9983959198000001,1076775885.0,11943300000.0,0.016,121.0747,140.4646,14.3282,1.0,28.794,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-10,29.13,29.13,29.02,30.89,28.47,29.78,2804882.0,83589174.0,3302.0,0.0759,0.9983959198000001,1100802810.0,12209800000.0,0.0223,123.7763,143.5989,14.6479,1.0,29.801,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-11,29.78,29.78,29.6,29.97,28.62,28.65,1420239.0,41535509.0,1642.0,0.0384,0.9983959198000001,1059032925.0,11746500000.0,-0.0379,119.0796,138.1501,14.0921,1.0,29.245,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-12,28.65,28.65,28.69,30.47,28.69,29.35,2450323.0,72481131.0,2348.0,0.0663,0.9983959198000001,1084908075.0,12033500000.0,0.0244,121.9891,141.5255,14.4364,1.0,29.58,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-13,29.35,29.35,29.38,31.15,29.19,30.89,2563012.0,78317290.0,2396.0,0.0693,0.9983959198000001,1141833405.0,12664900000.0,0.0525,128.3899,148.9513,15.1939,1.0,30.557,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-16,30.89,30.89,31.1,31.1,30.29,31.08,2033130.0,62539193.0,1674.0,0.055,0.9983959198000001,1148856660.0,12742800000.0,0.0062,129.1796,149.8675,15.2874,1.0,30.76,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-17,31.08,31.08,30.76,31.09,30.31,30.71,1547822.0,47521756.0,1341.0,0.0419,0.9983959198000001,1135179795.0,12591100000.0,-0.0119,127.6417,148.0834,15.1054,1.0,30.701999999999998,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-18,30.71,30.71,30.9,31.75,30.67,30.88,2629488.0,81968016.0,2173.0,0.0711,0.9983959198000001,1141463760.0,12660800000.0,0.0055,128.3483,148.9031,15.189,1.0,31.173000000000002,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-19,30.88,30.88,31.27,31.58,29.98,30.31,1877806.0,57711513.0,1700.0,0.0508,0.9983959198000001,1120393995.0,12427100000.0,-0.0185,125.9792,146.1546,14.9086,1.0,30.733,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-20,30.31,30.31,30.2,31.76,30.02,31.09,2843723.0,88428804.0,2995.0,0.0769,0.9983959198000001,1149226305.0,12746900000.0,0.0257,129.2211,149.9157,15.2923,1.0,31.096,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-23,31.09,31.09,31.0,31.7,29.31,29.5,2227443.0,68461096.0,2372.0,0.0603,0.9983959198000001,1090452750.0,12095000000.0,-0.0511,122.6125,142.2488,14.5102,1.0,30.735,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-24,29.5,29.5,29.23,30.96,29.23,30.8,1355813.0,41091831.0,1549.0,0.0367,0.9983959198000001,1138506600.0,12628000000.0,0.0441,128.0158,148.5173,15.1497,1.0,30.308000000000003,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-25,30.8,30.8,30.8,31.6,30.54,31.0,1767856.0,55190634.0,1505.0,0.0478,0.9983959198000001,1145899500.0,12710000000.0,0.0065,128.8471,149.4817,15.248,1.0,31.219,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-26,31.0,31.0,31.0,31.33,30.57,31.11,854364.0,26379969.0,1327.0,0.0231,0.9983959198000001,1149965595.0,12755100000.0,0.0035,129.3043,150.0122,15.3021,1.0,30.877,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-27,31.11,31.11,31.2,32.51,30.6,31.93,2317262.0,73348724.0,2318.0,0.0627,0.9983959198000001,1180276485.0,13091300000.0,0.0264,132.7125,153.9662,15.7055,1.0,31.653000000000002,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-30,31.93,31.93,31.93,31.93,29.37,30.82,1508710.0,46776679.0,1597.0,0.0408,0.9983959198000001,1139245890.0,12636200000.0,-0.0348,128.0989,148.6138,15.1595,1.0,31.004,
688166.XSHG,688166,博瑞医药,XSHG,2019-12-31,30.82,30.82,30.8,32.3,30.58,31.77,1353846.0,42769932.0,1439.0,0.0366,0.9983959198000001,1174362165.0,13025700000.0,0.0308,132.0474,153.1947,15.6268,1.0,31.590999999999998,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-02,31.77,31.77,31.77,32.07,31.22,31.85,1449545.0,45971797.0,1347.0,0.0392,0.9983959198000001,1177319325.0,13058500000.0,0.0025,132.38,153.5804,15.6661,1.0,31.715,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-03,31.85,31.85,31.9,33.35,31.61,33.15,1504735.0,48771124.0,1607.0,0.0407,0.9983959198000001,1225373175.0,13591500000.0,0.0408,137.7832,159.849,16.3056,1.0,32.412,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-06,33.15,33.15,33.2,35.88,32.43,35.3,2316137.0,79170389.0,2649.0,0.0627,0.9983959198000001,1304846850.0,14473000000.0,0.0649,146.7194,170.2163,17.3631,1.0,34.181999999999995,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-07,35.3,35.3,34.88,36.63,34.48,35.73,1999072.0,71126704.0,2253.0,0.0541,0.9983959198000001,1320741585.0,14649300000.0,0.0122,148.5066,172.2898,17.5746,1.0,35.58,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-08,35.73,35.73,35.44,36.6,34.55,35.7,1673532.0,59514495.0,1488.0,0.0453,0.9983959198000001,1319632650.0,14637000000.0,-0.0008,148.3819,172.1451,17.5598,1.0,35.562,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-09,35.7,35.7,36.28,36.57,35.56,36.0,1115298.0,40202463.0,1055.0,0.0302,0.9983959198000001,1330722000.0,14760000000.0,0.0084,149.6288,173.5917,17.7074,1.0,36.046,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-10,36.0,36.0,35.58,36.75,35.58,36.15,1223759.0,44545075.0,2989.0,0.0331,0.9983959198000001,1336266675.0,14821500000.0,0.0042,150.2523,174.315,17.7812,1.0,36.4,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-13,36.15,36.15,36.15,37.94,35.42,37.13,1279143.0,46408495.0,1608.0,0.0346,0.9983959198000001,1372491885.0,15223300000.0,0.0271,154.3255,179.0406,18.2632,1.0,36.281,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-14,37.13,37.13,37.5,39.99,37.38,37.45,1907781.0,73418034.0,2118.0,0.0516,0.9983959198000001,1384320525.0,15354500000.0,0.0086,155.6556,180.5836,18.4206,1.0,38.483000000000004,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-15,37.45,37.45,37.0,39.4,36.8,38.33,991055.0,37973991.0,1252.0,0.0268,0.9983959198000001,1416849285.0,15715300000.0,0.0235,159.3131,184.8269,18.8534,1.0,38.317,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-16,38.33,38.33,38.28,38.86,37.49,38.11,1612930.0,61334634.0,1797.0,0.0436,0.9983959198000001,1408717095.0,15625100000.0,-0.0057,158.3987,183.7661,18.7452,1.0,38.027,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-17,38.11,38.11,38.0,40.5,37.75,39.21,2561387.0,100094355.0,2432.0,0.0693,0.9983959198000001,1449378045.0,16076100000.0,0.0289,162.9707,189.0703,19.2863,1.0,39.078,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-20,39.21,39.21,41.6,45.0,40.08,42.05,3666447.0,153213724.0,3288.0,0.0992,0.9983959198000001,1554357225.0,17240500000.0,0.0724,174.7748,202.7648,20.6832,1.0,41.788000000000004,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-21,42.05,42.05,42.4,42.4,40.2,40.88,2259166.0,92326317.0,2628.0,0.0611,0.9983959198000001,1511108760.0,16760800000.0,-0.0278,169.9119,197.123,20.1077,1.0,40.867,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-22,40.88,40.88,40.88,41.52,37.0,39.64,2174436.0,85885130.0,2447.0,0.0588,0.9983959198000001,1465272780.0,16252400000.0,-0.0303,164.75799999999995,191.1438,19.4978,1.0,39.49800000000001,
688166.XSHG,688166,博瑞医药,XSHG,2020-01-23,39.64,39.64,39.38,40.5,38.05,38.3,1576684.0,61608681.0,2207.0,0.0427,0.9983959198000001,1415740350.0,15703000000.0,-0.0338,159.1885,184.6823,18.8387,1.0,39.075,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-03,38.3,38.3,35.9,45.88,34.43,44.15,7187996.0,293896182.0,7301.0,0.1945,0.9983959198000001,1631982675.0,18101500000.0,0.1527,183.5031,212.8909,21.7161,1.0,40.887,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-04,44.15,44.15,39.9,46.6,38.38,43.01,6697578.0,286475991.0,7864.0,0.1812,0.9983959198000001,1589843145.0,17634100000.0,-0.0258,178.7649,207.3939,21.1554,1.0,42.773,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-05,43.01,43.01,43.0,45.0,41.72,44.97,5337968.0,232116450.0,6458.0,0.1444,0.9983959198000001,1662293565.0,18437700000.0,0.0456,186.9114,216.845,22.1195,1.0,43.483999999999995,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-06,44.97,44.97,44.42,46.0,42.84,43.2,5176224.0,230105074.0,7037.0,0.14,0.9983959198000001,1596866400.0,17712000000.0,-0.0394,179.5546,208.31,21.2489,1.0,44.45399999999999,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-07,43.2,43.2,43.96,44.98,41.71,42.08,3157212.0,135737880.0,4267.0,0.0854,0.9983959198000001,1555466160.0,17252800000.0,-0.0259,174.8995,202.9094,20.698,1.0,42.993,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-10,42.08,42.08,42.6,42.6,40.5,40.9,2629744.0,108079682.0,2854.0,0.0711,0.9983959198000001,1511848050.0,16769000000.0,-0.027999999999999997,169.995,197.2195,20.1176,1.0,41.099,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-11,40.9,40.9,41.7,45.29,40.43,43.43,3813083.0,164986508.0,4722.0,0.1032,0.9983959198000001,1605368235.0,17806300000.0,0.0619,180.5106,209.4191,21.362,1.0,43.269,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-12,43.43,43.43,52.12,52.12,52.12,52.12,1137408.0,59281705.0,581.0,0.0308,0.9983959198000001,1926589740.0,21369200000.0,0.2001,216.6293,251.3222,25.6364,1.0,52.12,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-13,52.12,52.12,62.54,62.54,62.54,62.54,1207124.0,75493535.0,877.0,0.0327,0.9983959198000001,2311759830.0,25641400000.0,0.1999,259.9385,301.5674,30.7617,1.0,62.54,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-14,62.54,62.54,60.0,72.38,53.08,68.9,16877493.0,1044448883.0,22884.0,0.4566,0.9983959198000001,2546854050.0,28249000000.0,0.1017,286.373,332.2352,33.89,1.0,61.88399999999999,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-17,68.9,68.9,60.51,68.5,60.5,62.46,12010309.0,761913377.0,21432.0,0.3249,0.9983959198000001,2308802670.0,25608600000.0,-0.0935,259.606,301.1816,30.7223,1.0,63.438,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-18,62.46,62.46,61.28,61.3,56.34,56.6,10076621.0,581743501.0,15305.0,0.2726,0.9983959198000001,2092190700.0,23206000000.0,-0.0938,235.2498,272.9247,27.8399,1.0,57.732,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-19,56.6,56.6,56.3,59.28,53.13,57.65,8056179.0,456968316.0,11409.0,0.2179,0.9983959198000001,2131003425.0,23636500000.0,0.0186,239.614,277.9878,28.3564,1.0,56.723,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-20,57.65,57.65,56.56,57.71,53.09,53.9,5485253.0,299405252.0,8539.0,0.1484,0.9983959198000001,1992386550.0,22099000000.0,-0.065,224.0276,259.9054,26.5119,1.0,54.583999999999996,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-21,53.9,53.9,53.9,56.88,52.5,55.37,6472024.0,355325257.0,9239.0,0.1751,0.9983959198000001,2046724365.0,22701700000.0,0.0273,230.1375,266.9937,27.2349,1.0,54.902,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-24,55.37,55.37,55.9,58.18,54.5,55.45,4770499.0,268113086.0,6722.0,0.1291,0.9983959198000001,2049681525.0,22734500000.0,0.0014,230.47,267.3794,27.2743,1.0,56.202,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-25,55.45,55.45,57.0,65.6,57.0,65.4,12395501.0,763055515.0,15697.0,0.3353,0.9983959198000001,2417478300.0,26814000000.0,0.1794,271.8257,315.3583,32.1684,1.0,61.559,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-26,65.4,65.4,68.8,71.4,62.12,69.35,12370998.0,835460543.0,15757.0,0.3347,0.9983959198000001,2563488075.0,28433500000.0,0.0604,288.2433,334.4051,34.1113,1.0,67.53399999999999,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-27,69.35,69.35,68.0,68.0,61.9,62.01,7226332.0,463185789.0,9757.0,0.1955,0.9983959198000001,2292168645.0,25424100000.0,-0.1058,257.7357,299.0117,30.500999999999998,1.0,64.097,
688166.XSHG,688166,博瑞医药,XSHG,2020-02-28,62.01,62.01,63.0,66.98,62.05,62.37,7203850.0,465714618.0,9648.0,0.1949,0.9983959198000001,2305475865.0,25571700000.0,0.0058,259.232,300.7476,30.678,1.0,64.648,
688166.XSHG,688166,博瑞医药,XSHG,2020-03-02,62.37,62.37,49.9,55.9,49.9,53.22,11851120.0,621300876.0,13582.0,0.3206,0.9983959198000001,1967250690.0,21820200000.0,-0.1467,221.2013,256.6264,26.1774,1.0,52.425,
